,diabetes_prob
0,0.038821181904132085
1,0.31873369019610553
2,0.805424833026916
3,0.5887958509185576
4,0.14216015832093812
5,0.14636556743815474
6,0.22466433008097028
7,0.14187610019566527
8,0.22766616384334562
9,0.7089881850522387
10,0.13668926242564816
11,0.07935748855662658
12,0.7158242808092888
13,0.17687967085743966
14,0.1653980776596478
15,0.500876405153389
16,0.5421791092218471
17,0.21897492037537858
18,0.03960938613175519
19,0.23044487318594575
20,0.06977630561960445
21,0.6700260006395343
22,0.4405163339034888
23,0.1104939148936094
24,0.10600470446942122
25,0.15331330864829326
26,0.636183115887369
27,0.4920369168458963
28,0.8956876218088977
29,0.5050644390802064
30,0.6190415323751381
31,0.11647849212313167
32,0.03203577012716381
33,0.476345693009118
34,0.17793453160504275
35,0.2738664356366936
36,0.2955570293465972
37,0.10415342256701911
38,0.7525685353097432
39,0.5260075536686663
40,0.0922009626118972
41,0.5900788837683433
42,0.6180515211849869
43,0.22615013220905422
44,0.3382120006977112
45,0.1410603759147852
46,0.6172577786137966
47,0.14664789779482063
48,0.29538769560217476
49,0.1939051625131072
50,0.32336347805915244
51,0.5952208032010794
52,0.17343938311402451
53,0.7807021359484019
54,0.3946019755366701
55,0.04515209529959657
56,0.04886634139706477
57,0.7281987418628924
58,0.564867991494831
59,0.6276330627829234
60,0.44189634819371276
61,0.07700851554200329
62,0.3557993611825405
63,0.11927215802601993
64,0.35046208019086966
65,0.7730117124331173
66,0.1275424194284269
67,0.7713164055127206
68,0.09382095478435563
69,0.5624846516749805
70,0.5604127650730633
71,0.5276285232833475
72,0.1482925442129841
73,0.19835238818027304
74,0.1346375817405696
75,0.3148959405519345
76,0.8289653417233561
77,0.602270373311873
78,0.37800478885564126
79,0.37695563664515813
80,0.36159866433289634
81,0.03384465078085705
82,0.44729327417392606
83,0.17093971030786773
84,0.15482777109727147
85,0.07180189164192995
86,0.18816209323488334
87,0.7171809993239382
88,0.04988630433291327
89,0.45433230315444695
90,0.708589887331271
91,0.14148123069049304
92,0.1368620475878186
93,0.04627579451226324
94,0.9305591705502552
95,0.08789596970839175
96,0.10905493863076036
97,0.49987617484917435
98,0.029098193942230573
99,0.3588885844774854
100,0.24511338993656484
101,0.5468661212881263
102,0.2120152780902426
103,0.2913908812256002
104,0.36667734957682024
105,0.2156919349421621
106,0.37605568652843513
107,0.8125828184105738
108,0.5140888265879743
109,0.8827521933268602
110,0.1658760798913686
111,0.38186085375055817
112,0.7789602489900482
113,0.4410686176274294
114,0.717420478599642
115,0.18545634330485514
116,0.07107436567706538
117,0.8148981325540371
118,0.29348068907167957
119,0.02185013284967567
120,0.13829532992706
121,0.08507871984895837
122,0.06584178201249627
123,0.8532124593610724
124,0.21965511897865528
125,0.5681320063354237
126,0.07523368374039893
127,0.38964086077328064
128,0.3277864087331022
129,0.24567446659952968
130,0.5492881841883738
131,0.16620458427190027
132,0.45943302086797594
133,0.13578436771263458
134,0.19563756223740408
135,0.26247588793248916
136,0.09871123032646058
137,0.0361480303215547
138,0.5849035114425476
139,0.06047090653551706
140,0.35392797255656844
141,0.3877215540841164
142,0.2228309889184805
143,0.6686752049098633
144,0.12625251357612882
145,0.14235129103780508
146,0.6663401851986492
147,0.09328491874155241
148,0.8084966559932947
149,0.3872311068611373
150,0.7550664701410181
151,0.11353650372701829
152,0.6321900196148754
153,0.2575265191287291
154,0.034380912377224356
155,0.5873886081290466
156,0.025159376314600027
157,0.29995728846078323
158,0.0971633532537457
159,0.17398648365675357
160,0.38986670737767093
161,0.1827305597311623
162,0.3491862471597942
163,0.17057126510001372
164,0.15453847170405552
165,0.1790370092537552
166,0.7079257428674398
167,0.4384043854560149
168,0.31283884073641477
169,0.15672900937595005
170,0.6103264076275768
171,0.12709784080040099
172,0.03575363382558196
173,0.0722820244325931
174,0.02466864871281117
175,0.18360641487043
176,0.40974747264732314
177,0.8231478455290216
178,0.45148794292650113
179,0.1890050254738264
180,0.36218472963023035
181,0.7475084304820703
182,0.12269568617431313
183,0.47245158964496853
184,0.07107436567706538
185,0.12271382412213809
186,0.5767945525012038
187,0.48703895971773886
188,0.1593573174960553
189,0.680216423718999
190,0.06393987049977409
191,0.25733494198971346
192,0.3609015275574202
193,0.13340366227472042
194,0.20263643813540594
195,0.18951526844494723
196,0.1239377779909126
197,0.5267746585626804
198,0.1567940126655051
199,0.9069026269657688
200,0.12902936135778958
201,0.5250171522462574
202,0.6298629661256624
203,0.06833538119364417
204,0.056318935234441855
205,0.7007462605590448
206,0.0986205708788109
207,0.7997180239209155
208,0.24880568799257963
209,0.14235140903186413
210,0.7355661853665816
211,0.9279006029693952
212,0.11006448086853814
213,0.09248997445550054
214,0.16038180825728987
215,0.2417656626298859
216,0.031909234331479845
217,0.43856072733815776
218,0.6735886692646529
219,0.4529709346215127
220,0.4446569171416474
221,0.6056005611337815
222,0.038812620358269864
223,0.09185052003892183
224,0.22281628871195028
225,0.3001239469002064
226,0.7470654261863846
227,0.08630706159711293
228,0.3072702103836415
229,0.48149040595361575
230,0.26064887414367954
231,0.24194003391903612
232,0.3612237277765779
233,0.6464622712772897
234,0.27091305502454766
235,0.18207699054240478
236,0.42069897392829175
237,0.6246324918278604
238,0.5861601721133048
239,0.23315722313626608
240,0.07659880595992931
241,0.15137704612245215
242,0.43511949817319734
243,0.5148675586206318
244,0.06873016188550363
245,0.756602917869073
246,0.09870911186998702
247,0.9560326933576305
248,0.05619371253477907
249,0.22925818171671944
250,0.10420415873327461
251,0.7231939274425768
252,0.01913622593792187
253,0.2275264855881418
254,0.17062250119055056
255,0.7847977584153659
256,0.28186723236628425
257,0.2014549524616532
258,0.052179588683538024
259,0.010728482345577809
260,0.15923669217097772
261,0.27810362370709724
262,0.1194365301941172
263,0.9022362683271877
264,0.17855873000600073
265,0.5959100423362987
266,0.40527299280938384
267,0.18315471566532396
268,0.14851219856014516
269,0.7925847733176407
270,0.06117134105977901
271,0.1866215371495687
272,0.41755244349378373
273,0.9165022075353794
274,0.18461518258136306
275,0.9202049475165072
276,0.5927777286838568
277,0.3016012746735226
278,0.8230027691036589
279,0.6116681396905432
280,0.6610277396611935
281,0.06617207233997933
282,0.4854723125844283
283,0.4486567627300576
284,0.21827864861923177
285,0.7067021081440713
286,0.6367851062838749
287,0.7068808726454474
288,0.4386280606883449
289,0.3614638547277286
290,0.1626283478709379
291,0.29806079586318285
292,0.47467792703887074
293,0.04009792635171427
294,0.29342376041814916
295,0.17550480205264035
296,0.1115760728447813
297,0.7491599729315136
298,0.5819341924178023
299,0.18659792963813443
300,0.7016583608381675
301,0.01883160506219494
302,0.641944143188514
303,0.04792913260090082
304,0.04550098843949884
305,0.2560249658264106
306,0.03972929099964768
307,0.6269024637764733
308,0.82149573218886
309,0.5434693530520404
310,0.15360246351397025
311,0.6187627730994226
312,0.597685604913928
313,0.5286616558324359
314,0.26485361910888056
315,0.2582156294041385
316,0.12285523314443285
317,0.7626267672169752
318,0.023892596125579167
319,0.3397337349741484
320,0.5459851469457954
321,0.6927146532705813
322,0.8140351784303346
323,0.18692314348685637
324,0.2291978324532089
325,0.014700987693295883
326,0.05620693006478924
327,0.7594919610993671
328,0.6832069998139623
329,0.3281756069551596
330,0.29264288776289865
331,0.09389536163031782
332,0.20166123509177372
333,0.03142494311391874
334,0.8016126228849216
335,0.013846270028645118
336,0.3202802389564987
337,0.39072526741880675
338,0.05640945933387721
339,0.5248301670172147
340,0.015822856101777395
341,0.08172641617276127
342,0.25611369249929383
343,0.041407532097588025
344,0.4113602716508404
345,0.154226630548367
346,0.032432034543344056
347,0.6229427968038876
348,0.08528637504650655
349,0.6235395256271306
350,0.0680980408511974
351,0.038716663124504995
352,0.656262985316605
353,0.4112482863594442
354,0.12766691866645882
355,0.10107014062542832
356,0.11731876262327746
357,0.9311364696696146
358,0.17312966388841325
359,0.1980136221348989
360,0.4775822328899079
361,0.06193801452993545
362,0.3494771030284374
363,0.07115939281617795
364,0.5939649656724365
365,0.06943239317266241
366,0.3040269174468366
367,0.8479251496585782
368,0.0804436262802605
369,0.19490410301362973
370,0.24537644449888757
371,0.31763532559688606
372,0.671285679369076
373,0.24044019300314604
374,0.12461052637580558
375,0.5738131068799882
376,0.05361768175887969
377,0.15657151813943068
378,0.10307226483343272
379,0.10805459260943137
380,0.14387157277839757
381,0.5701866793558698
382,0.8208991361319526
383,0.18605005959847454
384,0.040945806832735444
385,0.12211158212900765
386,0.7525951824423326
387,0.0104452083477935
388,0.07113717749607308
389,0.09221581868249742
390,0.07512151926136952
391,0.11756091162991043
392,0.060405932220884966
393,0.03477816008346638
394,0.4020767081984847
395,0.5343402302261939
396,0.10525445463581173
397,0.28009035761711276
398,0.18181727970148584
399,0.302551016912099
400,0.3114052349874479
401,0.04529349440499871
402,0.11404180280411777
403,0.12236978983151124
404,0.2859182807703028
405,0.40691246236682754
406,0.2076386559891057
407,0.7270655947505894
408,0.12765384356856943
409,0.11499720992715966
410,0.42927109845102107
411,0.6211430857029699
412,0.31651387727443137
413,0.8776517929216878
414,0.26133910532423477
415,0.11459047546580975
416,0.4524185798085343
417,0.41556843579512576
418,0.04081855716849197
419,0.12341327584028582
420,0.052299253250575474
421,0.3901754589840172
422,0.15528318034464214
423,0.5153759455142565
424,0.13526392374926607
425,0.27588684865818675
426,0.16263930853529698
427,0.9424474172427674
428,0.46884943562896064
429,0.33458379367428925
430,0.8624162178479106
431,0.825208291016107
432,0.8901696768645466
433,0.26333795703759405
434,0.5177211398332383
435,0.17743734825791188
436,0.07735712044629707
